"onspostcodenospaces","X","Y","objectid","pcd2","hospcode","hospname","postcode","obs1url","ind1url","mortalityvalue","obs2url","ind2url","recommendvalue"
"WV100QP",-2.09554858657674,52.599738005771,2543373,"WV10 0QP","http://nhs.publishmydata.com/id/organisation/nacs/RL403","New Cross Hospital","WV10 0QP","http://nhs.publishmydata.com/data/metric/96/year/2016/RL403","http://nhs.publishmydata.com/data/metric/96",1.0395,"http://nhs.publishmydata.com/data/metric/182/year/2016/RL403","http://nhs.publishmydata.com/data/metric/182",75
"WV14PW",-2.14125000907295,52.5877984509713,2542689,"WV1  4PW","http://nhs.publishmydata.com/id/organisation/nacs/RL4CD","West Park Hospital","WV1 4PW","http://nhs.publishmydata.com/data/metric/96/year/2016/RL4CD","http://nhs.publishmydata.com/data/metric/96",1.0395,"http://nhs.publishmydata.com/data/metric/182/year/2016/RL4CD","http://nhs.publishmydata.com/data/metric/182",75
"YO126QL",-0.434769334163955,54.2817250636465,2560533,"YO12 6QL","http://nhs.publishmydata.com/id/organisation/nacs/RCBCA","Scarborough Hospital","YO12 6QL","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/182",67
"YO126QL",-0.434769334163955,54.2817250636465,2560533,"YO12 6QL","http://nhs.publishmydata.com/id/organisation/nacs/RCBCA","Scarborough Hospital","YO12 6QL","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/182",67
"YO126QL",-0.434769334163955,54.2817250636465,2560533,"YO12 6QL","http://nhs.publishmydata.com/id/organisation/nacs/RCBCA","Scarborough General Hospital","YO12 6QL","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/182",67
"YO126QL",-0.434769334163955,54.2817250636465,2560533,"YO12 6QL","http://nhs.publishmydata.com/id/organisation/nacs/RCBCA","Scarborough General Hospital","YO12 6QL","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBCA","http://nhs.publishmydata.com/data/metric/182",67
"YO164QP",-0.216068772878242,54.086331651758,2562724,"YO16 4QP","http://nhs.publishmydata.com/id/organisation/nacs/RCBNH","Bridlington & District Hospital","YO16 4QP","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/182",67
"YO164QP",-0.216068772878242,54.086331651758,2562724,"YO16 4QP","http://nhs.publishmydata.com/id/organisation/nacs/RCBNH","Bridlington And District Hospital","YO16 4QP","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/182",67
"YO164QP",-0.216068772878242,54.086331651758,2562724,"YO16 4QP","http://nhs.publishmydata.com/id/organisation/nacs/RCBNH","Bridlington And District Hospital","YO16 4QP","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/182",67
"YO164QP",-0.216068772878242,54.086331651758,2562724,"YO16 4QP","http://nhs.publishmydata.com/id/organisation/nacs/RCBNH","Bridlington & District Hospital","YO16 4QP","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBNH","http://nhs.publishmydata.com/data/metric/182",67
"YO177NG",-0.806557844328192,54.1372626627936,2564324,"YO17 7NG","http://nhs.publishmydata.com/id/organisation/nacs/RCBL8","Malton, Norton & District Hospital","YO17 7NG","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBL8","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBL8","http://nhs.publishmydata.com/data/metric/182",67
"YO211EE",-0.615687247249378,54.4844642049901,2567689,"YO21 1EE","http://nhs.publishmydata.com/id/organisation/nacs/RCBWH","Whitby Hospital - York Teaching Hospital NHS Foundation Trust","YO21 1EE","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBWH","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBWH","http://nhs.publishmydata.com/data/metric/182",67
"YO241HD",-1.10648128928826,53.9436470460261,2569624,"YO24 1HD","http://nhs.publishmydata.com/id/organisation/nacs/RCBTV","St Helens Rehabilitation Hospital","YO24 1HD","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBTV","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBTV","http://nhs.publishmydata.com/data/metric/182",67
"YO318HE",-1.08429365429909,53.9689700145814,2577518,"YO31 8HE","http://nhs.publishmydata.com/id/organisation/nacs/RCB00","York Hospitals Nhs Trust Hq","YO31 8HE","http://nhs.publishmydata.com/data/metric/96/year/2016/RCB00","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCB00","http://nhs.publishmydata.com/data/metric/182",67
"YO318HE",-1.08429365429909,53.9689700145814,2577518,"YO31 8HE","http://nhs.publishmydata.com/id/organisation/nacs/RCB55","The York Hospital","YO31 8HE","http://nhs.publishmydata.com/data/metric/96/year/2016/RCB55","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCB55","http://nhs.publishmydata.com/data/metric/182",67
"YO318JR",-1.07639868895596,53.9716509543811,2577545,"YO31 8JR","http://nhs.publishmydata.com/id/organisation/nacs/RCBP9","White Cross Rehabilitation Hospital","YO31 8JR","http://nhs.publishmydata.com/data/metric/96/year/2016/RCBP9","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCBP9","http://nhs.publishmydata.com/data/metric/182",67
"YO613JD",-1.18933743350787,54.1184170789115,2585162,"YO61 3JD","http://nhs.publishmydata.com/id/organisation/nacs/RCB05","St Monicas Hospital","YO61 3JD","http://nhs.publishmydata.com/data/metric/96/year/2016/RCB05","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCB05","http://nhs.publishmydata.com/data/metric/182",67
"YO89BX",-1.07834000955215,53.7775042330517,2589011,"YO8  9BX","http://nhs.publishmydata.com/id/organisation/nacs/RCD6D","The New Selby War Memorial Hospital - Harrogate and District NHS Foundation Trust","YO8 9BX","http://nhs.publishmydata.com/data/metric/96/year/2016/RCD6D","http://nhs.publishmydata.com/data/metric/96",0.9392,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCD6D","http://nhs.publishmydata.com/data/metric/182",78
"YO89BX",-1.07834000955215,53.7775042330517,2589011,"YO8  9BX","http://nhs.publishmydata.com/id/organisation/nacs/RCB07","The New Selby War Memorial Hospital","YO8 9BX","http://nhs.publishmydata.com/data/metric/96/year/2016/RCB07","http://nhs.publishmydata.com/data/metric/96",0.9949,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCB07","http://nhs.publishmydata.com/data/metric/182",67
